gameId,team_win,team1_champ1,team1_champ2,team1_champ3,team1_champ4,team1_champ5,team2_champ1,team2_champ2,team2_champ3,team2_champ4,team2_champ5
2725600698,2,131,40,19,18,126,121,112,117,136,110
2727206342,2,119,43,34,59,92,51,154,58,25,69
2728435144,2,48,498,43,25,14,117,81,421,8,1
2727108041,2,44,13,41,59,81,245,110,432,131,164
2726936017,1,113,498,92,268,497,126,51,3,201,72
2728181202,1,201,72,164,51,163,61,24,120,236,117
2725395924,1,154,4,58,25,15,498,69,157,497,20
2727640533,2,8,18,412,164,163,81,223,113,105,27
2727599572,2,136,32,429,412,50,14,8,81,516,164
2728213973,1,54,51,245,104,40,163,25,72,78,18
2726665688,1,27,432,35,69,51,122,37,268,67,72
2728492505,1,11,45,3,266,202,245,157,58,429,16
2726673884,2,40,164,236,63,107,103,81,4,120,92
2727419356,1,126,81,43,24,27,157,45,64,22,40
2727149024,1,7,29,107,75,143,90,266,236,37,76
2725477857,2,203,136,117,236,18,40,105,119,41,72
2726845927,2,161,81,64,267,107,25,107,22,23,268
2726878699,1,14,136,223,203,498,421,7,29,24,12
2728484335,2,44,36,268,2,18,23,81,516,19,80
2726477296,2,48,164,432,81,38,14,64,45,25,51
2726862325,1,59,51,38,98,92,40,3,202,24,164
2725117429,1,245,18,117,107,27,12,105,84,236,121
2728271351,1,498,5,114,40,61,12,35,81,84,34
2726600184,1,3,222,40,14,254,90,498,497,76,114
2726632949,2,19,18,32,41,25,99,81,107,68,412
2727607802,2,40,96,30,4,77,38,119,141,14,103
2728639995,1,420,498,238,76,117,25,114,24,10,51
2726706688,1,81,12,236,61,77,19,13,54,498,223
2725756418,2,421,134,498,9,80,69,110,101,17,54
2726600199,2,107,38,432,110,2,79,412,81,8,268
2726960652,1,14,55,203,50,51,41,143,22,99,107
2725223955,2,101,69,67,19,80,57,421,81,9,112
2726444566,1,6,106,26,498,497,201,67,92,141,50
2725330458,2,498,25,154,45,24,81,223,77,10,112
2726583846,2,24,498,516,26,112,114,107,81,45,12
2726616614,2,114,113,61,157,12,14,51,164,59,40
2728287782,1,27,412,51,20,50,126,14,24,37,81
2726182439,1,25,30,64,21,17,28,99,21,157,101
2725903919,2,18,266,30,12,245,498,105,122,98,164
2726444596,2,163,8,107,117,498,15,134,50,267,29
2728844874,1,103,120,44,164,119,40,67,24,106,61
2726207061,1,78,25,7,72,110,43,432,245,27,29
2725559902,2,421,498,44,69,24,113,267,126,429,8
2727394919,1,110,40,238,141,27,67,113,161,90,58
2728361578,2,92,4,164,89,429,81,143,421,74,14
2725314154,2,498,34,98,72,240,266,154,67,12,105
2728722031,2,3,107,81,117,164,412,429,113,69,150
2726043250,2,50,8,18,427,25,14,24,12,81,13
2725224056,1,106,103,126,18,12,53,34,163,110,107
2726575743,2,223,107,51,268,34,72,222,69,106,84
2726641287,2,122,8,72,18,40,51,43,24,42,68
2726977161,1,22,40,131,121,30,13,3,267,120,119
2726919819,2,104,13,201,18,27,119,101,432,150,19
2727485068,2,13,223,121,81,114,25,498,92,106,69
2727403149,2,79,7,33,222,12,25,51,121,14,112
2726665869,2,113,223,39,8,96,30,4,44,81,20
2728697494,1,27,134,107,498,117,103,18,420,40,64
2728312481,1,24,12,58,222,112,122,107,98,18,4
2725306018,1,10,81,268,40,113,103,41,72,117,110
2727526052,1,245,164,117,498,13,15,72,98,82,24
2726624939,1,72,498,157,201,86,254,96,238,57,117
2726174381,2,412,164,81,429,131,497,67,164,74,76
2725543600,1,67,58,99,1,421,238,157,107,28,15
2728025782,1,50,42,81,63,72,40,18,38,113,164
2727288517,2,117,42,20,18,13,81,40,421,41,268
2726272709,2,24,497,107,498,34,412,14,67,104,105
2726289095,1,81,201,20,14,13,19,53,92,18,84
2725502664,1,14,29,37,131,77,421,3,12,17,67
2727001802,2,98,110,42,25,64,45,143,81,421,92
2725641947,2,30,63,56,15,164,114,101,18,267,60
2728681186,2,117,150,421,13,222,79,14,69,81,201
2725822189,2,40,222,19,13,42,18,27,26,164,115
2725338863,2,266,40,268,121,498,81,102,74,103,16
2726256370,1,58,267,76,55,222,18,9,30,40,2
2728337140,1,163,64,51,19,161,13,24,79,18,223
2728435444,2,35,412,67,14,161,107,29,76,105,1
2728754940,1,110,42,117,27,120,16,38,14,64,498
2727378687,1,117,112,50,72,18,498,69,64,55,497
2725658375,2,81,12,107,8,14,163,113,13,412,18
2727231250,2,40,34,67,121,57,78,267,421,81,112
2727214867,2,18,28,117,92,42,81,19,12,516,163
2725256978,2,4,72,18,80,412,223,74,21,113,17
2725478164,2,498,497,50,72,245,122,236,412,76,131
2726641439,2,154,81,68,44,61,90,412,50,498,113
2727141155,2,81,122,31,14,76,18,53,34,85,120
2726756132,2,92,432,18,76,69,27,202,13,412,19
2727034665,2,64,67,17,267,412,50,223,101,498,58
2728861491,2,498,117,154,245,41,18,69,40,121,161
2728558389,1,28,23,85,119,53,54,69,432,121,81
2725207864,1,28,18,27,201,69,157,516,76,51,75
2725658436,2,114,90,53,106,67,154,150,412,101,498
2727100230,1,40,222,427,115,107,412,8,59,157,429
2728845128,1,268,51,40,17,76,12,81,69,33,164
2728582986,1,245,163,31,117,51,41,81,12,121,134
2727739218,1,497,72,498,4,92,121,223,51,24,245
2727419739,1,432,81,120,164,115,18,201,45,24,41
2725969763,2,102,245,136,201,236,18,63,98,25,13
2728591207,2,42,72,497,81,114,112,498,412,113,27
2728738669,1,29,72,14,12,69,51,25,41,163,107
2725347192,2,8,134,72,236,497,9,498,107,3,201
2725527418,2,119,131,35,7,26,24,3,81,23,40
2727411580,2,201,114,96,4,24,42,429,12,57,102
2728836994,2,80,16,5,268,51,117,498,8,121,240
2725560207,2,22,21,34,141,13,38,117,28,516,68
2725404564,2,29,121,497,42,164,15,24,25,136,54
2726109093,2,59,13,8,53,110,119,432,14,72,26
2728370088,1,121,16,498,164,13,58,11,55,43,119
2727387052,2,40,141,18,38,27,201,81,33,34,75
2726641585,2,58,201,498,154,115,37,119,113,163,41
2725666737,1,131,16,421,110,126,112,412,107,133,96
2726682550,2,18,14,61,117,59,110,150,432,112,28
2726731710,1,31,53,13,72,222,61,81,12,113,164
2725453766,2,41,154,42,18,25,201,61,24,54,51
2725773264,2,18,42,203,201,107,75,245,81,7,117
2725806034,2,107,236,54,114,112,141,432,75,4,498
2727075798,1,154,266,44,45,81,164,223,103,18,24
2725388257,1,18,42,164,412,113,119,13,40,39,72
2725814242,2,25,240,53,236,28,72,498,63,78,432
2725265384,2,96,142,107,238,266,81,55,412,17,11
2728091625,2,86,103,497,498,23,29,267,157,3,19
2728599544,2,267,24,14,99,51,110,122,121,63,245
2725224442,1,24,55,106,107,54,13,107,432,119,75
2728501244,1,64,103,12,55,67,498,37,110,254,266
