championId,winRate,banRate,gamesPlayed,playRate,kills,deaths,assists,score,gold,damageTaken,totalHeal,totalDamage,rivals
104,0.47448891198891197,0.0002067324924616815,831168,0.4773079073245065,6.7490904365904365,5.791926541926542,6.5993589743589745,10.96628486502966,12324.473622661122,23861.324107761608,7904.2039587664585,18583.536685724186,"{32, 33, 106, 11, 203, 427, 19, 24, 154, 28, 29, 254}"
83,0.5145069419722321,0.0012651837119680407,1011240,0.5807163512103859,4.3325471698113205,5.244749021003915,4.963020647917407,9.655242239270846,11535.142176931293,27214.24603951584,5869.927821288715,19202.854574581703,{266}
1,0.48337774848400406,0.0009610189614850667,1159139,0.6656490750224033,5.886903123784119,6.184694846778514,7.44623034856044,7.4336993447618385,10642.77275029138,16958.425910956328,1649.9159686629473,19111.65924276553,"{267, 12, 15, 18, 21, 22, 25, 26, 29, 34, 37, 40, 44, 429, 51, 53, 63, 201, 202, 81, 89, 222, 101, 236, 110, 497, 498, 115, 117, 119}"
84,0.4910261581713727,0.005036328928623214,1636200,0.9396069121577807,7.754190807969686,6.477353013079085,5.238436621439919,8.299709420134963,11575.180426598214,27292.07645397873,10619.187764331993,18799.764303874825,"{3, 4, 69, 39, 7, 106, 82, 62, 26, 126, 63}"
266,0.5124853512048635,0.0016507972361014271,1092240,0.6272315448815623,5.861482824287702,5.56481267853219,5.542421079616202,10.52575787985932,11871.392992382627,30959.732377499455,11650.013996008202,18733.63190599136,"{33, 10, 19, 77}"
68,0.4686212745335595,0.00038523068618438337,928575,0.5332450118915231,5.065035134480252,5.770874727404895,7.049818269929731,7.179192259847016,11134.196074630485,22163.809304579598,1611.3755270172037,20389.11766416283,"{2, 3, 164, 6, 106, 74, 14, 50, 83, 23, 27, 92, 62}"
136,0.5175690823139529,0.0008508573416594207,759203,0.4359811676634415,5.876553438276719,5.218480432769629,8.340123787708952,9.646407912927522,11221.885423266242,20942.770456649934,2582.045616258102,18871.2367561772,{157}
80,0.4956897867139101,0.00366251494862554,1245182,0.7150602701958505,7.207333546421326,6.291711573087307,6.395924451204723,7.833980639653077,11276.54084302536,21751.790003389062,3345.433764702671,18380.500244944116,"{32, 2, 420, 421, 72, 14, 48, 83, 20, 86, 57, 27, 126, 31}"
111,0.48005006439113596,0.00027947170277227315,1325493,0.7611797975899964,2.2529315507513052,5.427572986051226,11.420353030910006,6.049606567310079,8774.209881153653,20723.117891229896,3278.2627520477286,9929.369878980875,"{98, 122, 40, 267, 236, 429, 44, 14, 16, 240, 22, 119, 57, 26, 27, 31}"
79,0.45790744234916503,0.00019285461681031862,815643,0.4683924952041979,4.469747181058379,4.973937126904788,9.058968200548525,7.762568177704257,10457.353603230822,30295.624573496003,12077.881125688566,14212.411906924966,"{3, 4, 7, 11, 14, 24, 154, 28, 157, 32, 34, 35, 420, 38, 42, 45, 50, 54, 56, 59, 61, 62, 69, 203, 77, 99, 101, 102, 103, 106, 113, 122, 254}"
48,0.4922234833600084,0.00030359049355946935,1185878,0.6810042572887464,4.053689333978707,4.920340034978304,7.089549683862925,8.677628547962113,10900.29692936373,31991.97004835236,11549.752115310346,13699.411833257724,"{32, 67, 5, 202, 77, 14, 15, 17, 51, 22, 119, 222, 223}"
30,0.4971866056770606,0.0003374716520462449,763846,0.4386474645056049,6.703984834639443,6.7318608724795315,8.4019409671583,11.922062736703122,12369.695756736306,21577.12064342813,4008.3278841546594,29280.38297510231,"{69, 75, 14, 114, 115, 245, 25, 91}"
56,0.48543745987276016,0.0002573628112173433,582522,0.3345200450335988,7.313663689955058,5.977061810541061,6.714469153096363,10.53540999714223,12117.076810832896,28567.113581976304,10367.880814801845,16016.884083347924,"{32, 33, 35, 5, 106, 80}"
62,0.5040588194620504,0.0005142470749984327,1084675,0.6228872554973348,7.255878488948302,5.8995404153317805,6.443770714730219,9.572041644139356,11690.358166271002,24143.26035079632,5623.984579712817,18086.61304722614,"{102, 106, 20, 85, 29}"
82,0.48875617934801396,0.000676570365375753,694248,0.3986800021707086,4.965361081342689,6.231444671068552,5.942812942925294,6.797187721150181,11353.297153178692,18390.082163722476,11064.784708058214,20504.479828533895,"{10, 106, 45, 240, 83}"
36,0.4916947447686786,0.0003985343049122416,727732,0.4179085792680633,4.871772850444946,5.175916408787853,6.52547503751381,9.897127970591756,11344.15292167996,34308.221358961826,10396.856263019901,19394.290591866233,"{33, 106, 240, 80, 114, 19, 28, 62}"
127,0.472186680974885,0.00021103941938796654,581484,0.33392396144062725,5.267701260911736,5.958638586788287,8.172828487112284,7.703115073331956,11485.912819613266,20077.87895969623,2736.873351631343,19500.81210145077,"{161, 34, 4, 101, 69, 103, 136, 42, 45, 14, 17, 50, 54, 24, 61, 30, 63}"
85,0.4844623544830311,0.0003324947587092044,663067,0.3807739496539068,5.092847329153766,5.512219730434483,6.439668992726225,7.133607021852088,11114.97968229455,19417.18809713046,1937.8581666709397,19392.00951487557,"{4, 39, 103, 10, 45, 14, 17, 245, 54, 55, 57, 157}"
427,0.49450468392712255,0.00026616808404441493,447381,0.2569137513556163,2.3626908608099138,4.28169949103784,12.376041897174892,8.173201441055541,9660.511027513461,15606.324703105407,7603.260824666224,8438.172383270638,"{72, 35, 5, 203}"
10,0.5140624039348294,0.0003185211735705908,650600,0.37361462966009795,4.866758376882878,5.562568398401475,6.048024900092224,8.976886500569785,11920.357030433448,22808.849807869654,7744.838490624039,17588.402279434365,"{34, 84, 14}"
2,0.4711563775174411,0.0002929667404746329,486208,0.2792106084503174,5.6409849282611555,5.737602013952876,6.480082598394103,7.837838958271592,11328.69524565618,29689.403247169936,5724.898677109385,17191.851343457944,"{6, 266, 11, 141, 14, 19, 23, 24, 32, 33, 164, 420, 36, 48, 57, 59, 72, 75, 83, 86, 102, 106, 113}"
74,0.49684717816699614,0.0004423692500730981,522072,0.2998059282752939,4.519874653304525,5.710426914295346,6.399393187146601,7.526991960561011,11244.976727347956,17444.954462219768,1818.3935472501878,23797.675680749016,"{3, 105, 14, 78, 83, 57, 58, 157}"
133,0.5108749701789836,0.00020261698450989803,347909,0.1997907964808101,7.647976913503244,6.930910094306269,6.75142637873697,9.174248793999224,12367.920053807175,20669.15793497725,3122.6649986059574,21461.060328994077,"{44, 14, 80, 497, 53, 54, 57, 63}"
